1719895080000,63166.39000000,63166.39000000,63152.00000000,63152.01000000,2.77941000,1719895139999,175551.53699100,718,0.28415000,17947.85759430,0
1719895140000,63152.01000000,63152.01000000,63152.00000000,63152.01000000,1.56065000,1719895199999,98558.17510080,127,0.63008000,39790.81846080,0
1719895200000,63152.01000000,63161.09000000,63147.37000000,63147.37000000,17.12829000,1719895259999,1081729.17518520,498,12.03887000,760294.79208260,0
1719895260000,63147.38000000,63147.38000000,63124.95000000,63124.96000000,13.71277000,1719895319999,865746.98935330,669,0.26057000,16452.81221740,0
1719895320000,63124.96000000,63127.76000000,63120.00000000,63127.76000000,2.85640000,1719895379999,180302.27727760,435,1.74802000,110337.17140640,0
1719895380000,63127.76000000,63127.76000000,63113.12000000,63113.12000000,28.20905000,1719895439999,1780688.18395560,478,2.72138000,171776.24243330,0
1719895440000,63113.13000000,63113.13000000,63104.33000000,63104.34000000,5.44697000,1719895499999,343772.08740900,255,0.54044000,34108.79601110,0
1719895500000,63104.34000000,63104.34000000,63082.35000000,63089.99000000,7.63744000,1719895559999,481892.15864280,627,1.28033000,80771.71544110,0
1719895560000,63090.00000000,63112.16000000,63089.99000000,63112.16000000,4.11857000,1719895619999,259896.15879480,667,3.55321000,224217.61337600,0
1719895620000,63112.16000000,63113.12000000,63112.15000000,63113.12000000,3.72606000,1719895679999,235162.73660990,178,1.06385000,67142.44472800,0
1719895680000,63113.11000000,63113.12000000,63106.77000000,63106.78000000,3.36836000,1719895739999,212586.49285470,390,0.30736000,19398.15957990,0
1719895740000,63106.77000000,63112.98000000,63106.76000000,63112.97000000,3.78594000,1719895799999,238924.81377020,215,1.59606000,100727.39431490,0
1719895800000,63112.98000000,63123.85000000,63108.58000000,63108.59000000,8.59666000,1719895859999,542594.18068300,598,4.14986000,261920.64365620,0
1719895860000,63108.59000000,63108.59000000,63094.00000000,63094.01000000,3.07313000,1719895919999,193919.22845530,455,0.53379000,33681.90865230,0
1719895920000,63094.01000000,63115.36000000,63089.85000000,63115.25000000,21.84520000,1719895979999,1378481.64580850,627,18.99031000,1198347.13622690,0
1719895980000,63115.25000000,63115.26000000,63115.25000000,63115.26000000,2.26813000,1719896039999,143153.60550370,227,1.35212000,85339.40535120,0
